datetime,month,week,weekday,day,hour,is_holiday,precipitation,temperature,wind_speed,humidity,local,contract_type,user,active_power
2017-08-01 00:00:00,8,31,1,1,0,0,0.0,16.4,9.0,64.0,0,1,AA8동_AA9호_1,0.031
2017-08-01 00:15:00,8,31,1,1,0,0,0.0,17.1,11.9,61.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 00:30:00,8,31,1,1,0,0,0.0,17.5,14.8,61.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 00:45:00,8,31,1,1,0,0,0.0,17.6,15.5,58.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 01:00:00,8,31,1,1,1,0,0.0,17.5,15.8,56.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 01:15:00,8,31,1,1,1,0,0.0,17.4,15.5,58.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 01:30:00,8,31,1,1,1,0,0.0,17.0,12.2,62.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 01:45:00,8,31,1,1,1,0,0.0,16.3,8.3,67.0,0,1,AA8동_AA9호_1,0.005
2017-08-01 02:00:00,8,31,1,1,2,0,0.0,17.1,11.9,66.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 02:15:00,8,31,1,1,2,0,0.0,16.7,10.4,67.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 02:30:00,8,31,1,1,2,0,0.0,17.1,12.2,63.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 02:45:00,8,31,1,1,2,0,0.0,16.3,8.3,67.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 03:00:00,8,31,1,1,3,0,0.0,16.5,7.6,65.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 03:15:00,8,31,1,1,3,0,0.0,14.9,5.8,75.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 03:30:00,8,31,1,1,3,0,0.0,13.2,7.6,89.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 03:45:00,8,31,1,1,3,0,0.0,12.6,8.6,93.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 04:00:00,8,31,1,1,4,0,0.0,12.0,7.6,98.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 04:15:00,8,31,1,1,4,0,0.0,11.7,6.1,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 04:30:00,8,31,1,1,4,0,0.0,12.1,7.9,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-01 04:45:00,8,31,1,1,4,0,0.0,12.3,4.3,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 05:00:00,8,31,1,1,5,0,0.0,16.9,16.2,73.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 05:15:00,8,31,1,1,5,0,0.0,16.6,12.6,73.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 05:30:00,8,31,1,1,5,0,0.0,16.9,10.4,70.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 05:45:00,8,31,1,1,5,0,0.0,16.9,8.6,70.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 06:00:00,8,31,1,1,6,0,0.0,16.8,6.1,70.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 06:15:00,8,31,1,1,6,0,0.0,17.0,7.2,68.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 06:30:00,8,31,1,1,6,0,0.0,16.6,5.8,72.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 06:45:00,8,31,1,1,6,0,0.0,16.2,5.8,75.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 07:00:00,8,31,1,1,7,0,0.0,16.5,6.1,77.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 07:15:00,8,31,1,1,7,0,0.0,16.1,4.3,84.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 07:30:00,8,31,1,1,7,0,0.0,16.0,15.1,87.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 07:45:00,8,31,1,1,7,0,0.0,16.4,16.9,82.0,0,1,AA8동_AA9호_1,0.005
2017-08-01 08:00:00,8,31,1,1,8,0,0.0,16.8,16.2,79.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 08:15:00,8,31,1,1,8,0,0.0,17.9,10.1,79.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 08:30:00,8,31,1,1,8,0,0.0,18.5,11.9,73.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 08:45:00,8,31,1,1,8,0,0.0,19.1,10.4,70.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 09:00:00,8,31,1,1,9,0,0.5,19.0,13.7,68.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 09:15:00,8,31,1,1,9,0,0.5,19.3,15.5,61.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 09:30:00,8,31,1,1,9,0,0.5,19.6,16.2,60.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 09:45:00,8,31,1,1,9,0,0.5,20.6,11.9,56.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 10:00:00,8,31,1,1,10,0,0.0,20.7,18.0,53.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 10:15:00,8,31,1,1,10,0,0.0,20.1,16.6,57.0,0,1,AA8동_AA9호_1,0.005
2017-08-01 10:30:00,8,31,1,1,10,0,0.0,20.3,17.3,55.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 10:45:00,8,31,1,1,10,0,0.0,21.2,20.2,54.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 11:00:00,8,31,1,1,11,0,0.0,21.0,18.7,51.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 11:15:00,8,31,1,1,11,0,0.0,22.0,15.8,53.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 11:30:00,8,31,1,1,11,0,0.0,22.1,19.1,52.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 11:45:00,8,31,1,1,11,0,0.0,20.5,21.6,53.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 12:00:00,8,31,1,1,12,0,0.0,21.4,22.7,50.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 12:15:00,8,31,1,1,12,0,0.0,21.9,20.5,49.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 12:30:00,8,31,1,1,12,0,0.0,20.7,21.2,54.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 12:45:00,8,31,1,1,12,0,0.0,22.4,20.9,48.0,0,1,AA8동_AA9호_1,0.049
2017-08-01 13:00:00,8,31,1,1,13,0,0.0,21.6,21.2,48.0,0,1,AA8동_AA9호_1,0.056
2017-08-01 13:15:00,8,31,1,1,13,0,0.0,20.4,18.4,53.0,0,1,AA8동_AA9호_1,0.057
2017-08-01 13:30:00,8,31,1,1,13,0,0.0,21.6,17.3,58.0,0,1,AA8동_AA9호_1,0.059
2017-08-01 13:45:00,8,31,1,1,13,0,0.0,20.0,12.6,64.0,0,1,AA8동_AA9호_1,0.059
2017-08-01 14:00:00,8,31,1,1,14,0,0.0,21.6,15.5,62.0,0,1,AA8동_AA9호_1,0.061
2017-08-01 14:15:00,8,31,1,1,14,0,0.0,21.2,16.6,58.0,0,1,AA8동_AA9호_1,0.045
2017-08-01 14:30:00,8,31,1,1,14,0,0.0,21.0,15.5,55.0,0,1,AA8동_AA9호_1,1.068
2017-08-01 14:45:00,8,31,1,1,14,0,0.0,21.3,18.4,54.0,0,1,AA8동_AA9호_1,1.236
2017-08-01 15:00:00,8,31,1,1,15,0,0.0,20.8,19.1,57.0,0,1,AA8동_AA9호_1,1.225
2017-08-01 15:15:00,8,31,1,1,15,0,0.0,21.8,18.7,57.0,0,1,AA8동_AA9호_1,1.22
2017-08-01 15:30:00,8,31,1,1,15,0,0.0,20.1,17.3,59.0,0,1,AA8동_AA9호_1,1.244
2017-08-01 15:45:00,8,31,1,1,15,0,0.0,21.6,17.6,56.0,0,1,AA8동_AA9호_1,1.285
2017-08-01 16:00:00,8,31,1,1,16,0,0.0,21.6,18.7,55.0,0,1,AA8동_AA9호_1,1.27
2017-08-01 16:15:00,8,31,1,1,16,0,0.0,20.8,16.9,58.0,0,1,AA8동_AA9호_1,1.282
2017-08-01 16:30:00,8,31,1,1,16,0,0.0,20.7,13.3,61.0,0,1,AA8동_AA9호_1,1.233
2017-08-01 16:45:00,8,31,1,1,16,0,0.0,19.6,13.7,66.0,0,1,AA8동_AA9호_1,0.683
2017-08-01 17:00:00,8,31,1,1,17,0,0.0,19.4,12.6,68.0,0,1,AA8동_AA9호_1,0.007
2017-08-01 17:15:00,8,31,1,1,17,0,0.0,19.0,15.8,70.0,0,1,AA8동_AA9호_1,1.008
2017-08-01 17:30:00,8,31,1,1,17,0,0.0,19.2,16.2,67.0,0,1,AA8동_AA9호_1,1.297
2017-08-01 17:45:00,8,31,1,1,17,0,0.0,19.0,15.8,65.0,0,1,AA8동_AA9호_1,1.259
2017-08-01 18:00:00,8,31,1,1,18,0,0.0,18.8,12.6,65.0,0,1,AA8동_AA9호_1,1.27
2017-08-01 18:15:00,8,31,1,1,18,0,0.0,18.2,15.1,74.0,0,1,AA8동_AA9호_1,0.451
2017-08-01 18:30:00,8,31,1,1,18,0,0.0,18.0,16.2,79.0,0,1,AA8동_AA9호_1,0.197
2017-08-01 18:45:00,8,31,1,1,18,0,0.0,17.8,14.4,80.0,0,1,AA8동_AA9호_1,1.308
2017-08-01 19:00:00,8,31,1,1,19,0,0.0,17.9,13.7,79.0,0,1,AA8동_AA9호_1,1.364
2017-08-01 19:15:00,8,31,1,1,19,0,0.0,17.8,9.4,81.0,0,1,AA8동_AA9호_1,0.621
2017-08-01 19:30:00,8,31,1,1,19,0,0.0,17.0,4.7,84.0,0,1,AA8동_AA9호_1,0.548
2017-08-01 19:45:00,8,31,1,1,19,0,0.0,17.0,4.7,86.0,0,1,AA8동_AA9호_1,0.398
2017-08-01 20:00:00,8,31,1,1,20,0,0.0,17.4,6.5,83.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 20:15:00,8,31,1,1,20,0,0.0,15.9,8.6,94.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 20:30:00,8,31,1,1,20,0,0.0,16.0,7.9,96.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 20:45:00,8,31,1,1,20,0,0.0,15.9,9.7,99.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 21:00:00,8,31,1,1,21,0,0.0,16.2,6.8,97.0,0,1,AA8동_AA9호_1,0.005
2017-08-01 21:15:00,8,31,1,1,21,0,0.0,15.6,12.6,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 21:30:00,8,31,1,1,21,0,0.5,15.3,6.5,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 21:45:00,8,31,1,1,21,0,0.5,15.0,4.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 22:00:00,8,31,1,1,22,0,0.5,15.1,1.1,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 22:15:00,8,31,1,1,22,0,0.5,14.4,0.4,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 22:30:00,8,31,1,1,22,0,0.0,14.6,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 22:45:00,8,31,1,1,22,0,0.5,14.8,2.2,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 23:00:00,8,31,1,1,23,0,0.5,14.8,4.3,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 23:15:00,8,31,1,1,23,0,0.5,14.4,2.2,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 23:30:00,8,31,1,1,23,0,0.5,14.5,3.6,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-01 23:45:00,8,31,1,1,23,0,0.0,14.7,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 00:00:00,8,31,2,2,0,0,0.0,14.5,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 00:15:00,8,31,2,2,0,0,0.0,13.9,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 00:30:00,8,31,2,2,0,0,0.0,13.7,1.4,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 00:45:00,8,31,2,2,0,0,0.0,12.9,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 01:00:00,8,31,2,2,1,0,0.0,12.9,4.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 01:15:00,8,31,2,2,1,0,0.0,12.7,3.6,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 01:30:00,8,31,2,2,1,0,0.0,12.6,3.2,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 01:45:00,8,31,2,2,1,0,0.0,12.7,4.3,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 02:00:00,8,31,2,2,2,0,0.0,12.8,4.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 02:15:00,8,31,2,2,2,0,0.0,12.5,0.4,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 02:30:00,8,31,2,2,2,0,0.0,12.8,2.2,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 02:45:00,8,31,2,2,2,0,0.0,12.7,1.8,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 03:00:00,8,31,2,2,3,0,0.0,12.0,0.7,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 03:15:00,8,31,2,2,3,0,0.0,12.6,1.4,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 03:30:00,8,31,2,2,3,0,0.0,12.6,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 03:45:00,8,31,2,2,3,0,0.0,12.8,2.9,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 04:00:00,8,31,2,2,4,0,0.0,13.0,3.6,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 04:15:00,8,31,2,2,4,0,0.0,12.7,2.5,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 04:30:00,8,31,2,2,4,0,0.0,12.2,2.9,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 04:45:00,8,31,2,2,4,0,0.0,12.2,5.4,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 05:00:00,8,31,2,2,5,0,0.0,11.8,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 05:15:00,8,31,2,2,5,0,0.0,11.0,0.4,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 05:30:00,8,31,2,2,5,0,0.0,11.0,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 05:45:00,8,31,2,2,5,0,0.0,10.9,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 06:00:00,8,31,2,2,6,0,0.0,11.0,1.1,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 06:15:00,8,31,2,2,6,0,0.0,10.7,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 06:30:00,8,31,2,2,6,0,0.0,10.3,4.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 06:45:00,8,31,2,2,6,0,0.0,10.2,2.2,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 07:00:00,8,31,2,2,7,0,0.0,10.3,2.9,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 07:15:00,8,31,2,2,7,0,0.0,11.1,1.8,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 07:30:00,8,31,2,2,7,0,0.0,12.4,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 07:45:00,8,31,2,2,7,0,0.0,13.2,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 08:00:00,8,31,2,2,8,0,0.0,14.0,1.4,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 08:15:00,8,31,2,2,8,0,0.0,15.4,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 08:30:00,8,31,2,2,8,0,0.0,16.1,2.5,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 08:45:00,8,31,2,2,8,0,0.0,16.7,5.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 09:00:00,8,31,2,2,9,0,0.0,17.2,5.8,90.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 09:15:00,8,31,2,2,9,0,0.0,17.8,4.3,84.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 09:30:00,8,31,2,2,9,0,0.0,18.2,6.1,79.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 09:45:00,8,31,2,2,9,0,0.0,18.8,5.0,74.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 10:00:00,8,31,2,2,10,0,0.0,19.3,8.3,75.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 10:15:00,8,31,2,2,10,0,0.0,19.6,5.4,75.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 10:30:00,8,31,2,2,10,0,0.0,20.6,4.7,73.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 10:45:00,8,31,2,2,10,0,0.0,21.0,6.5,68.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 11:00:00,8,31,2,2,11,0,0.0,21.1,9.4,67.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 11:15:00,8,31,2,2,11,0,0.0,21.3,12.6,66.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 11:30:00,8,31,2,2,11,0,0.0,21.3,10.4,62.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 11:45:00,8,31,2,2,11,0,0.0,22.3,9.4,64.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 12:00:00,8,31,2,2,12,0,0.0,22.4,8.6,63.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 12:15:00,8,31,2,2,12,0,0.0,22.5,12.6,59.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 12:30:00,8,31,2,2,12,0,0.0,22.5,12.6,60.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 12:45:00,8,31,2,2,12,0,0.0,23.1,11.9,56.0,0,1,AA8동_AA9호_1,0.029
2017-08-02 13:00:00,8,31,2,2,13,0,0.0,23.2,11.2,54.0,0,1,AA8동_AA9호_1,0.04
2017-08-02 13:15:00,8,31,2,2,13,0,0.0,22.7,13.0,56.0,0,1,AA8동_AA9호_1,0.261
2017-08-02 13:30:00,8,31,2,2,13,0,0.0,22.8,9.7,57.0,0,1,AA8동_AA9호_1,0.908
2017-08-02 13:45:00,8,31,2,2,13,0,0.0,21.6,12.2,62.0,0,1,AA8동_AA9호_1,0.91
2017-08-02 14:00:00,8,31,2,2,14,0,0.0,22.4,12.6,61.0,0,1,AA8동_AA9호_1,0.728
2017-08-02 14:15:00,8,31,2,2,14,0,0.0,22.7,11.5,61.0,0,1,AA8동_AA9호_1,0.491
2017-08-02 14:30:00,8,31,2,2,14,0,0.0,21.5,15.1,60.0,0,1,AA8동_AA9호_1,0.409
2017-08-02 14:45:00,8,31,2,2,14,0,0.0,23.2,12.2,56.0,0,1,AA8동_AA9호_1,0.373
2017-08-02 15:00:00,8,31,2,2,15,0,0.0,22.8,16.6,54.0,0,1,AA8동_AA9호_1,0.322
2017-08-02 15:15:00,8,31,2,2,15,0,0.0,22.8,13.3,56.0,0,1,AA8동_AA9호_1,0.32
2017-08-02 15:30:00,8,31,2,2,15,0,0.0,22.8,14.0,54.0,0,1,AA8동_AA9호_1,0.432
2017-08-02 15:45:00,8,31,2,2,15,0,0.0,22.5,13.3,54.0,0,1,AA8동_AA9호_1,0.607
2017-08-02 16:00:00,8,31,2,2,16,0,0.0,22.3,13.3,53.0,0,1,AA8동_AA9호_1,0.787
2017-08-02 16:15:00,8,31,2,2,16,0,0.0,22.2,13.0,55.0,0,1,AA8동_AA9호_1,0.754
2017-08-02 16:30:00,8,31,2,2,16,0,0.0,21.8,13.3,58.0,0,1,AA8동_AA9호_1,0.706
2017-08-02 16:45:00,8,31,2,2,16,0,0.0,20.4,15.5,62.0,0,1,AA8동_AA9호_1,0.342
2017-08-02 17:00:00,8,31,2,2,17,0,0.0,20.7,14.4,62.0,0,1,AA8동_AA9호_1,0.022
2017-08-02 17:15:00,8,31,2,2,17,0,0.0,20.4,11.9,66.0,0,1,AA8동_AA9호_1,0.503
2017-08-02 17:30:00,8,31,2,2,17,0,0.0,19.7,11.2,68.0,0,1,AA8동_AA9호_1,0.648
2017-08-02 17:45:00,8,31,2,2,17,0,0.0,19.1,9.4,72.0,0,1,AA8동_AA9호_1,0.713
2017-08-02 18:00:00,8,31,2,2,18,0,0.0,18.2,11.2,77.0,0,1,AA8동_AA9호_1,0.719
2017-08-02 18:15:00,8,31,2,2,18,0,0.0,17.3,10.1,83.0,0,1,AA8동_AA9호_1,0.427
2017-08-02 18:30:00,8,31,2,2,18,0,0.0,16.7,9.7,86.0,0,1,AA8동_AA9호_1,0.129
2017-08-02 18:45:00,8,31,2,2,18,0,0.0,16.3,7.6,88.0,0,1,AA8동_AA9호_1,0.659
2017-08-02 19:00:00,8,31,2,2,19,0,0.0,16.0,5.8,88.0,0,1,AA8동_AA9호_1,0.87
2017-08-02 19:15:00,8,31,2,2,19,0,0.0,15.4,5.4,90.0,0,1,AA8동_AA9호_1,0.818
2017-08-02 19:30:00,8,31,2,2,19,0,0.0,15.1,6.5,94.0,0,1,AA8동_AA9호_1,0.729
2017-08-02 19:45:00,8,31,2,2,19,0,0.0,14.2,7.2,96.0,0,1,AA8동_AA9호_1,0.337
2017-08-02 20:00:00,8,31,2,2,20,0,0.0,14.4,9.4,97.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 20:15:00,8,31,2,2,20,0,0.0,14.6,7.6,95.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 20:30:00,8,31,2,2,20,0,0.0,14.2,4.3,96.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 20:45:00,8,31,2,2,20,0,0.0,13.7,4.7,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 21:00:00,8,31,2,2,21,0,0.0,12.9,0.4,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 21:15:00,8,31,2,2,21,0,0.0,13.0,2.5,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 21:30:00,8,31,2,2,21,0,0.0,12.0,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 21:45:00,8,31,2,2,21,0,0.0,12.3,5.4,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 22:00:00,8,31,2,2,22,0,0.0,11.4,1.4,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 22:15:00,8,31,2,2,22,0,0.0,11.0,4.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 22:30:00,8,31,2,2,22,0,0.0,10.9,2.5,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 22:45:00,8,31,2,2,22,0,0.0,10.8,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-02 23:00:00,8,31,2,2,23,0,0.0,10.6,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 23:15:00,8,31,2,2,23,0,0.0,10.4,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 23:30:00,8,31,2,2,23,0,0.0,10.2,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-02 23:45:00,8,31,2,2,23,0,0.0,10.1,3.2,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 00:00:00,8,31,3,3,0,0,0.0,9.9,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 00:15:00,8,31,3,3,0,0,0.0,9.7,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 00:30:00,8,31,3,3,0,0,0.0,9.3,0.7,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 00:45:00,8,31,3,3,0,0,0.0,9.3,1.8,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 01:00:00,8,31,3,3,1,0,0.0,9.2,0.0,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-03 01:15:00,8,31,3,3,1,0,0.0,9.3,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 01:30:00,8,31,3,3,1,0,0.0,8.9,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 01:45:00,8,31,3,3,1,0,0.0,9.0,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 02:00:00,8,31,3,3,2,0,0.0,8.6,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 02:15:00,8,31,3,3,2,0,0.0,8.3,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 02:30:00,8,31,3,3,2,0,0.0,8.7,3.6,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 02:45:00,8,31,3,3,2,0,0.0,8.7,4.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 03:00:00,8,31,3,3,3,0,0.0,8.7,6.1,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 03:15:00,8,31,3,3,3,0,0.0,8.8,5.8,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 03:30:00,8,31,3,3,3,0,0.0,8.8,1.8,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-03 03:45:00,8,31,3,3,3,0,0.0,9.0,1.8,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 04:00:00,8,31,3,3,4,0,0.0,8.6,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 04:15:00,8,31,3,3,4,0,0.0,8.1,0.7,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 04:30:00,8,31,3,3,4,0,0.0,8.6,3.6,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 04:45:00,8,31,3,3,4,0,0.0,8.0,4.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 05:00:00,8,31,3,3,5,0,0.0,8.2,5.8,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 05:15:00,8,31,3,3,5,0,0.0,8.0,3.2,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 05:30:00,8,31,3,3,5,0,0.0,8.2,4.3,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 05:45:00,8,31,3,3,5,0,0.0,8.0,2.5,100.0,0,1,AA8동_AA9호_1,0.006
2017-08-03 06:00:00,8,31,3,3,6,0,0.0,7.6,5.4,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 06:15:00,8,31,3,3,6,0,0.0,7.6,5.4,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 06:30:00,8,31,3,3,6,0,0.0,7.7,4.7,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 06:45:00,8,31,3,3,6,0,0.0,7.7,3.6,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 07:00:00,8,31,3,3,7,0,0.0,8.0,1.8,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 07:15:00,8,31,3,3,7,0,0.0,8.6,1.4,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 07:30:00,8,31,3,3,7,0,0.0,9.6,0.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 07:45:00,8,31,3,3,7,0,0.0,10.8,1.8,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 08:00:00,8,31,3,3,8,0,0.0,11.6,5.0,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 08:15:00,8,31,3,3,8,0,0.0,12.6,5.8,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 08:30:00,8,31,3,3,8,0,0.0,13.7,4.7,100.0,0,1,AA8동_AA9호_1,0.005
2017-08-03 08:45:00,8,31,3,3,8,0,0.0,14.2,5.4,100.0,0,1,AA8동_AA9호_1,0.005
